,ID,lat_MERIT,lon_MERIT,area_MERIT,Bsn_cnt_lat,Bsn_cnt_lon,river,station,country,lat_SHEDS,lon_SHEDS,area_GRDC,Error,Comment,ups_num_15min,basin_15min,area_CaMa_15min,ups_num_06min,basin_06min,area_CaMa_06min,ups_num_03min,basin_03min,area_CaMa_03min,ups_num_01min,basin_01min,area_CaMa_01min
944,4149690,30.458000000000002,-85.89200000000001,11414.8,31.266,-85.77,CHOCTAWHATCHEE RIVER,NEAR BRUCE; FLA,US,30.451999999999998,-85.898,11377.1,0.0,,0.0,934,11890.884765625,0.0,934,11430.93359375,0.0,934,11416.1494140625,0.0,934,11416.142578125
945,4149711,30.175,-84.675,5336.7,30.772,-84.315,OCHLOCKONEE RIVER,NEAR SMITH CREEK; FLA,US,30.177,-84.669,5314.7,0.0,,1.0,1923,5246.6025390625,0.0,1923,5406.19482421875,0.0,1923,5358.84912109375,0.0,1923,5338.5068359375
946,4149780,29.958000000000002,-82.925,19933.7,30.916,-83.102,SUWANNEE RIVER,BRANFORD; FLA.,US,29.956,-82.931,20389.7,-0.02,,1.0,534,19645.658203125,0.0,534,19966.638671875,0.0,534,19939.064453125,0.0,534,19936.462890625
947,4149781,29.791999999999998,-82.925,24355.4,30.739,-82.995,SUWANNEE RIVER,NEAR BELL; FLA,US,29.794,-82.92299999999999,25056.7,-0.03,,0.0,534,24545.986328125,0.0,534,24368.89453125,0.0,534,24351.166015625,0.0,534,24360.5703125
948,4149950,27.225,-81.875,3490.8,27.691,-81.77600000000001,PEACE RIVER (FLORIDA),ARCADIA; FLA.,US,27.226999999999997,-81.881,3707.2,-0.06,,0.0,1892,3883.300537109375,0.0,1892,3500.44384765625,0.0,1892,3482.962646484375,0.0,1892,3485.36669921875
949,4150280,28.041999999999998,-97.85799999999999,42739.8,28.803,-99.26899999999999,NUECES RIVER,NEAR MATHIS; TEX.,US,28.04,-97.86,42914.1,0.0,,0.0,158,42908.6953125,0.0,158,42880.41796875,0.0,158,42748.59375,0.0,158,42745.625
950,4150281,28.425,-98.175,39955.9,28.840999999999998,-99.351,NUECES RIVER,NEAR THREE RIVERS; TX,US,28.430999999999997,-98.181,40084.0,0.0,,0.0,158,40444.0625,0.0,158,40480.88671875,0.0,158,39968.58203125,0.0,158,39966.41015625
951,4150282,28.325,-98.55799999999999,20987.3,28.686999999999998,-99.64299999999999,NUECES RIVER,NEAR TILDEN; TX,US,28.31,-98.556,21110.4,-0.01,,0.0,158,21002.611328125,0.0,158,21034.822265625,0.0,158,21001.734375,0.0,158,20982.638671875
952,4150310,28.791999999999998,-97.042,13479.0,29.701999999999998,-98.059,GUADALUPE RIVER,VICTORIA; TX,US,28.794,-97.015,13528.2,0.0,,0.0,158,13548.5087890625,0.0,158,13571.9365234375,0.0,158,13550.4052734375,0.0,158,13482.013671875
953,4150315,29.658,-97.64200000000001,2181.5,29.926,-98.104,SAN MARCOS RIVER,LULING; TX,US,29.665,-97.652,2175.3,0.0,,1.0,158,2016.7337646484375,0.0,158,2232.652099609375,0.0,158,2177.160888671875,0.0,158,2182.073486328125
954,4150320,29.208000000000002,-97.44200000000001,1438.6,29.311,-97.656,SANDIES CREEK,NEAR WESTHOFF; TEX.,US,29.219,-97.448,1430.4,0.01,,0.0,158,1522.4359130859375,0.0,158,1439.322265625,0.0,158,1439.0633544921875,0.0,158,1439.0650634765625
955,4150330,28.658,-97.39200000000001,10106.4,29.358,-98.397,SAN ANTONIO RIVER,GOLIARD; TX,US,28.651999999999997,-97.385,10161.4,-0.01,,1.0,158,10076.3837890625,0.0,158,10173.7216796875,0.0,158,10116.2890625,0.0,158,10108.2412109375
956,4150410,28.958000000000002,-96.69200000000001,2081.9,29.305999999999997,-97.01700000000001,LAVACA RIVER,NEAR EDNA; TX,US,28.965,-96.685,2088.5,0.0,,1.0,1110,2001.276123046875,0.0,1110,2148.760009765625,0.0,1110,2095.422119140625,0.0,1110,2082.13916015625
957,4150450,29.308000000000003,-96.10799999999999,107075.6,31.63,-100.486,COLORADO RIVER (CARIBBEAN SEA),WHARTON; TEX.,US,29.31,-96.102,105622.4,0.01,,0.0,131,107712.265625,0.0,131,107154.5234375,0.0,131,107059.75,0.0,131,107059.640625
958,4150461,30.658,-99.10799999999999,8395.8,30.426,-99.831,LLANO RIVER,NEAR MASON; TX,US,30.66,-99.11,8399.8,0.0,,1.0,131,8005.23828125,0.0,131,8399.8759765625,1.0,131,8199.7900390625,0.0,131,8399.1611328125
959,4150465,31.208000000000002,-98.725,7880.6,30.991,-99.67399999999999,SAN SABA RIVER,SAN SABA; TX,US,31.215,-98.719,7838.8,0.01,,1.0,131,7871.4482421875,0.0,131,7884.27734375,0.0,131,7884.31982421875,0.0,131,7876.63720703125
960,4150471,31.425,-100.708,6413.1,31.456,-101.46700000000001,MIDDLE CONCHO RIVER,ABOVE TANKERSLEY;TX,US,31.423000000000002,-100.715,6070.0,0.06,,1.0,131,6307.9453125,0.0,131,6406.75732421875,0.0,131,6406.7177734375,0.0,131,6406.70068359375
961,4150475,31.525,-99.925,16624.4,31.455,-100.985,CONCHO RIVER,PAINT ROCK; TX,US,31.515,-99.919,16329.1,0.02,,0.0,131,16901.7109375,0.0,131,16735.6484375,0.0,131,16719.076171875,0.0,131,16627.07421875
962,4150500,29.592,-95.758,107885.8,32.35,-99.035,BRAZOS RIVER,RICHMOND; TEX.,US,29.581,-95.756,107283.6,0.01,,0.0,124,108161.9453125,0.0,124,107928.7734375,0.0,124,107927.28125,0.0,124,107928.890625
963,4150503,33.592,-99.275,31746.1,33.673,-101.494,BRAZOS RIVER,SEYMOUR;TX,US,33.580999999999996,-99.26899999999999,31015.4,0.02,,0.0,124,31949.138671875,0.0,124,31802.857421875,0.0,124,31696.923828125,0.0,124,31788.244140625
964,4150505,32.942,-99.225,10408.5,32.691,-99.956,CLEAR FORK BRAZOS RIVER,FORT GRIFFIN,US,32.94,-99.227,10323.4,0.01,,1.0,124,10219.359375,0.0,124,10532.00390625,0.0,124,10405.3701171875,0.0,124,10340.5693359375
965,4150509,33.008,-100.19200000000001,14363.1,33.589,-101.88600000000001,DMF BRAZOS RIVER,NEAR ASPERMONT;TX,US,33.01,-100.185,13726.5,0.05,,0.0,124,14424.1552734375,0.0,124,14488.0556640625,0.0,124,14391.6455078125,0.0,124,14377.884765625
966,4150585,28.741999999999997,-99.14200000000001,8950.1,29.326,-99.446,FRIO RIVER (TRIB. NUECES RIVER),NEAR DERBY; TX,US,28.74,-99.148,8927.5,0.0,,0.0,158,9263.544921875,0.0,158,8978.080078125,0.0,158,8934.0361328125,0.0,158,8925.3671875
967,4150680,30.358,-94.09200000000001,20521.5,31.576,-94.84100000000001,NECHES RIVER,EVADALE; TEX.,US,30.355999999999998,-94.094,20574.6,0.0,,0.0,269,20651.548828125,0.0,269,20522.767578125,0.0,269,20563.92578125,0.0,269,20515.8359375
968,4150700,30.308000000000003,-93.742,24059.9,31.979,-94.48899999999999,SABINE RIVER,NEAR RULIFF; TEX.,US,30.305999999999997,-93.74,24219.1,-0.01,,1.0,269,24055.38671875,0.0,269,24085.166015625,0.0,269,24085.083984375,0.0,269,24059.94921875
969,4150850,30.475,-92.625,1112.0,30.677,-92.541,BAYOU NEZPIQUE,NEAR BASILE; LA.,US,30.480999999999998,-92.631,1364.9,-0.19,,1.0,1345,1086.4639892578125,1.0,1346,1086.3848876953125,0.0,1346,1093.427001953125,0.0,1346,1102.095947265625
970,4150860,30.108,-92.625,3369.8,30.487,-92.45,MERMENTAU RIVER,MERMENTAU; LA,US,30.194000000000003,-92.594,3654.2,-0.08,,0.0,1345,3510.197021484375,0.0,1346,3434.20654296875,0.0,1346,3375.69384765625,0.0,1346,3372.90869140625
971,4151410,32.742,-104.40799999999999,2759.9,32.852,-105.34100000000001,PENASCO RIVER,DAYTON; NM,US,32.744,-104.415,2766.2,0.0,,0.0,38,2762.204833984375,0.0,38,2767.244140625,0.0,38,2763.85009765625,0.0,38,2762.784912109375
972,4151420,35.192,-104.90799999999999,1608.3,35.51,-105.12100000000001,GALLINAS CREEK,NEAR COLONIAS; NM,US,35.185,-104.902,1606.2,0.0,,0.0,38,1630.6064453125,0.0,38,1627.81201171875,0.0,38,1619.745849609375,0.0,38,1607.9869384765625
973,4151610,35.075,-107.742,5919.0,35.008,-108.029,SAN JOSE RIVER,NEAR GRANTS; NM,US,35.073,-107.74799999999999,5957.0,-0.01,,0.0,38,6070.38427734375,0.0,38,5990.6748046875,0.0,38,5990.705078125,0.0,38,5939.31201171875
974,4151802,35.875,-106.14200000000001,36276.8,37.092,-106.132,RIO GRANDE (US/MX BORDER),OTOWI BRIDGE; NM,US,35.876999999999995,-106.14399999999999,36259.1,0.0,,0.0,38,36740.59765625,0.0,38,36275.75,0.0,38,36275.80078125,0.0,38,36268.63671875
975,4151805,37.692,-106.458,3427.0,37.728,-106.95,RIO GRANDE (US/MX BORDER),NEAR DEL NORTE; CO,US,37.681,-106.469,3411.0,0.0,,1.0,38,3204.1357421875,0.0,38,3507.868408203125,0.0,38,3432.197998046875,0.0,38,3412.81201171875
976,4152200,32.725,-108.675,7309.2,33.208,-108.32,GILA RIVER,NEAR REDROCK;NM,US,32.727,-108.677,7250.6,0.01,,1.0,35,7272.60302734375,0.0,35,7353.29345703125,0.0,35,7353.22900390625,0.0,35,7294.9150390625
977,4152201,33.058,-108.542,4803.9,33.341,-108.19,GILA RIVER,NEAR GILA; NM,US,33.065,-108.535,4739.5,0.01,,1.0,35,4768.84228515625,0.0,35,4793.7353515625,0.0,35,4797.43115234375,0.0,35,4797.427734375
978,4152460,38.808,-109.292,61972.7,38.937,-107.667,COLORADO RIVER (PACIFIC OCEAN),NEAR CISCO; UTAH,US,38.815,-109.29799999999999,62065.5,0.0,,0.0,35,62057.46484375,0.0,35,61967.20703125,0.0,35,61967.0859375,0.0,35,61967.9140625
979,4152465,35.925,-111.55799999999999,67965.4,35.234,-110.029,LITTLE COLORADO RIVER,NEAR CAMERON; ARIZ,US,35.931,-111.569,66463.9,0.02,,0.0,35,68467.390625,0.0,35,67972.9453125,0.0,35,67940.65625,0.0,35,67940.7890625
980,4152500,31.375,-110.10799999999999,1911.3,31.191999999999997,-110.213,SAN PEDRO RIVER,PALOMINAS; ARIZ.,US,31.377,-110.10600000000001,1898.1,0.01,,1.0,35,1450.735595703125,0.0,35,1935.5850830078125,0.0,35,1838.449462890625,0.0,35,1832.0792236328125
981,4152550,38.992,-110.14200000000001,105091.4,40.918,-109.272,GREEN RIVER (TRIB. COLORADO),GREEN RIVER; UTAH,US,38.985,-110.148,105600.8,0.0,,0.0,35,106250.96875,0.0,35,105867.1484375,0.0,35,105851.0390625,0.0,35,105078.578125
982,4152551,40.408,-109.242,65938.0,41.463,-109.035,GREEN RIVER (TRIB. COLORADO),NEAR JENSEN; UT,US,40.41,-109.235,65915.6,0.0,,0.0,35,65940.0546875,0.0,35,65933.5,0.0,35,65926.7890625,0.0,35,65926.765625
983,4152552,41.508,-109.44200000000001,25170.9,42.24100000000001,-109.62100000000001,GREEN RIVER (TRIB. COLORADO),NEAR GREEN RIVER; WY,US,41.515,-109.45200000000001,25175.1,0.0,,0.0,35,25864.056640625,0.0,35,25165.751953125,0.0,35,25166.8515625,0.0,35,25158.99609375
984,4152553,42.192,-110.15799999999999,9876.9,42.777,-110.023,GREEN RIVER (TRIB. COLORADO),NEAR LA BARGE; WY,US,42.193999999999996,-110.165,9866.2,0.0,,1.0,35,9254.6728515625,0.0,35,10138.0703125,0.0,35,10036.93359375,0.0,35,9879.7744140625
985,4152570,41.542,-109.69200000000001,7745.2,41.495,-110.434,BLACKS FORK,NEAR LITTLE AMERICA; WY,US,41.544,-109.69,7719.6,0.0,,0.0,35,8025.7451171875,0.0,35,7701.75537109375,0.0,35,8032.95166015625,0.0,35,7740.97900390625
986,4152580,40.542,-108.425,10462.2,41.08,-107.77799999999999,LITTLE SNAKE RIVER,NEAR LILY; CO,US,40.548,-108.42299999999999,10443.1,0.0,,0.0,35,10483.6337890625,0.0,35,10523.3505859375,0.0,35,10451.119140625,0.0,35,10456.4453125
987,4152590,39.975,-109.175,10079.3,39.981,-108.32600000000001,WHITE RIVER (TRIB. COLORADO; USA),NEAR WATSON; UT,US,39.977,-109.17299999999999,10087.7,0.0,,0.0,35,10413.349609375,0.0,35,10091.427734375,0.0,35,10100.8916015625,0.0,35,10083.0888671875
988,4152601,37.008,-109.042,37816.6,36.694,-107.934,SAN JUAN RIVER,FOUR CORNERS; CO,US,37.006,-109.035,37695.9,0.0,,0.0,35,38411.7734375,0.0,35,37833.77734375,0.0,35,37833.6484375,0.0,35,37823.2265625
989,4152610,40.208,-109.775,9813.9,40.35,-110.493,DUCHESNE RIVER,NEAR RANDLETT; UT,US,40.215,-109.785,9735.4,0.01,,0.0,35,9917.322265625,0.0,35,9820.748046875,0.0,35,9820.6767578125,0.0,35,9820.71875
990,4152652,38.542,-106.94200000000001,2614.1,38.809,-106.79700000000001,GUNNISON RIVER,NEAR GUNNISON; CO,US,38.54,-106.944,2623.3,0.0,,1.0,35,2611.618896484375,1.0,35,2526.023193359375,0.0,35,2610.77294921875,0.0,35,2613.995361328125
991,4152800,36.891999999999996,-113.925,12592.6,37.074,-113.365,VIRGIN RIVER,LITTLEFIELD; ARIZ,US,36.894,-113.92299999999999,12664.9,-0.01,,0.0,35,12975.6064453125,0.0,35,12614.2841796875,0.0,35,12596.5908203125,0.0,35,12614.462890625
992,4202100,60.125,-137.975,14873.5,60.82,-137.629,ALSEK RIVER,ABOVE BATES RIVER,CA,60.119,-137.97299999999998,14367.6,0.04,,1.0,481,14675.45703125,0.0,481,14914.5146484375,0.0,481,14918.029296875,0.0,481,14916.0703125
993,4202110,60.742,-137.50799999999998,8415.3,60.979,-137.191,DEZADEASH RIVER,HAINES JUNCTION,CA,60.748000000000005,-137.506,7828.4,0.07,,0.0,481,8424.4716796875,0.0,481,8437.3115234375,0.0,481,8422.798828125,0.0,481,8414.896484375
994,4202120,61.175,-136.99200000000002,3003.3,61.419,-137.374,AISHIHIK RIVER,BELOW AISHIHIK LAKE,CA,61.181000000000004,-136.985,2822.8,0.06,,0.0,481,3101.178466796875,0.0,481,3005.917724609375,0.0,481,3010.402587890625,0.0,481,3000.282470703125
995,4202140,61.558,-137.525,1234.0,61.449,-137.748,SEKULMUN RIVER,OUTLET OF SEKULMUN LAKE,CA,61.56399999999999,-137.533,1250.0,-0.01,,0.0,481,1334.298828125,0.0,481,1250.7940673828125,0.0,481,1255.964111328125,0.0,481,1226.8570556640625
996,4202600,58.641999999999996,-133.542,15377.4,58.739,-132.406,TAKU RIVER,NEAR TULSEQUAH,CA,58.64,-133.54,15272.9,0.01,,1.0,759,15296.1689453125,1.0,760,15352.8701171875,0.0,760,15374.85546875,0.0,760,15353.7568359375
997,4203050,67.558,-139.875,54499.4,67.124,-138.608,PORCUPINE RIVER,OLD CROW,CA,67.569,-139.881,54136.4,0.01,,0.0,24,54597.0703125,0.0,24,54509.16015625,0.0,24,54491.2890625,0.0,24,54486.57421875
998,4203051,67.442,-137.792,35280.2,66.63,-138.127,PORCUPINE RIVER,BELOW BELL RIVER,CA,67.444,-137.785,34907.0,0.01,,0.0,24,35974.859375,0.0,24,35280.2890625,0.0,24,35280.140625,0.0,24,35276.1875
999,4203070,66.442,-136.708,1715.2,66.301,-136.53799999999998,EAGLE RIVER,DEMPSTER HIGHWAY BRIDGE,CA,66.444,-136.70600000000002,1775.7,-0.03,,0.0,24,1731.8612060546875,0.0,24,1709.888916015625,0.0,24,1728.170166015625,0.0,24,1728.16650390625
1000,4203080,66.392,-138.408,5454.6,65.92399999999999,-138.412,WHITESTONE RIVER,NEAR THE MOUTH,CA,66.419,-138.41,5184.6,0.05,,0.0,24,5449.990234375,0.0,24,5456.13720703125,0.0,24,5452.5810546875,0.0,24,5450.365234375
1001,4203150,63.575,-135.892,31581.2,63.747,-132.915,STEWART RIVER (TRIB. YUKON),MAYO,CA,63.577,-135.898,30699.9,0.03,,0.0,24,31597.12890625,0.0,24,31594.21484375,0.0,24,31589.177734375,0.0,24,31576.611328125
1002,4203151,63.375,-136.675,35000.6,63.74,-133.149,STEWART RIVER (TRIB. YUKON),STEWART CROSSING,CA,63.373000000000005,-136.673,34587.0,0.01,,0.0,24,36281.26171875,0.0,24,36259.41796875,0.0,24,36261.2578125,0.0,24,34996.53515625
1003,4203160,63.475,-135.125,30513.3,63.751999999999995,-132.83,STEWART RIVER (TRIB. YUKON),ABOVE FRASER FALLS,CA,63.498000000000005,-135.127,29600.0,0.03,,0.0,24,30689.443359375,0.0,24,30522.220703125,0.0,24,30523.208984375,0.0,24,30513.798828125
1004,4203165,63.608000000000004,-137.25799999999998,4794.9,63.978,-136.139,MCQUESTEN RIVER,NEAR THE MOUTH,CA,63.598,-137.265,5126.5,-0.06,,1.0,24,4767.54931640625,0.0,24,4791.78564453125,0.0,24,4789.41943359375,0.0,24,4789.4287109375
1005,4203200,64.075,-139.442,265121.4,62.168,-135.317,YUKON RIVER,DAWSON,CA,64.069,-139.435,264573.6,0.0,,0.0,24,265257.875,0.0,24,265166.125,0.0,24,265102.9375,0.0,24,265095.03125
1006,4203201,64.792,-141.158,288295.3,62.346000000000004,-135.85299999999998,YUKON RIVER,EAGLE,CA,64.794,-141.165,287597.9,0.0,,0.0,24,289141.03125,0.0,24,288913.21875,0.0,24,288889.21875,0.0,24,288292.53125
1007,4203215,64.008,-138.575,1068.6,64.335,-138.39,NORTH KLONDIKE RIVER,NEAR THE MOUTH,CA,64.023,-138.577,1068.8,0.0,,0.0,24,1095.385498046875,0.0,24,1083.4090576171875,0.0,24,1069.4718017578125,0.0,24,1070.0897216796875
1008,4203300,61.992,-140.558,6143.1,61.599,-141.08100000000002,WHITE RIVER (TRIB. YUKON),KM 1881.6 ALASKA HIGHWAY,CA,61.985,-140.55200000000002,5999.7,0.02,,0.0,24,6146.580078125,0.0,24,6149.2978515625,0.0,24,6161.68994140625,0.0,24,6146.849609375
1009,4203320,62.075,-139.875,13529.1,61.288999999999994,-139.195,DONJEK RIVER,BELOW KLUANE RIVER,CA,62.077,-139.881,14003.9,-0.03,,0.0,24,13912.486328125,0.0,24,13519.138671875,0.0,24,13503.2421875,0.0,24,13498.732421875
1010,4203340,62.575,-137.025,1807.2,62.393,-137.36,BIG CREEK (TRIB. YUKON),NEAR THE MOUTH,CA,62.568999999999996,-137.019,1703.4,0.06,,2.0,24,1671.404052734375,0.0,24,1831.0914306640625,0.0,24,1830.656982421875,0.0,24,1803.338134765625
1011,4203400,62.092,-136.275,81267.3,60.567,-133.695,YUKON RIVER,CARMACKS,CA,62.102,-136.273,81702.0,-0.01,,0.0,24,81291.5625,1.0,24,81253.1875,0.0,24,81282.25,0.0,24,81277.3671875
1012,4203410,62.058,-136.275,6494.5,61.53,-136.314,NORDENSKIOLD RIVER,BELOW ROWLINSON CREEK,CA,62.06,-136.285,6102.7,0.06,,2.0,24,5925.30029296875,0.0,24,6512.55615234375,0.0,24,6487.84326171875,0.0,24,6487.79736328125
1013,4203420,61.875,-134.825,6809.3,61.528,-133.872,BIG SALMON RIVER,NEAR CARMACKS,CA,61.873000000000005,-134.833,6760.0,0.01,,0.0,24,6833.388671875,0.0,24,6831.50634765625,0.0,24,6812.24267578125,0.0,24,6789.099609375
1014,4203500,62.825,-136.592,48714.2,62.498999999999995,-132.525,PELLY RIVER,PELLY CROSSING,CA,62.818999999999996,-136.59,49315.9,-0.01,,0.0,24,49407.97265625,0.0,24,48728.890625,0.0,24,48727.05859375,0.0,24,48710.5859375
1015,4203501,62.225,-133.375,22086.9,62.135,-131.21,PELLY RIVER,BELOW VANGORDA CREEK,CA,62.218999999999994,-133.381,23580.0,-0.06,,0.0,24,22122.228515625,0.0,24,22122.892578125,0.0,24,22090.279296875,0.0,24,22091.154296875
1016,4203502,61.975,-132.408,11034.5,61.97,-130.781,PELLY RIVER,ROSS RIVER,CA,61.981,-132.44,11697.0,-0.06,,1.0,24,10188.2265625,0.0,24,11035.837890625,0.0,24,11035.7626953125,0.0,24,11035.625
1017,4203503,62.025,-130.608,5029.8,62.261,-130.006,PELLY RIVER,BELOW FORTIN CREEK,CA,62.031000000000006,-130.602,5388.1,-0.07,,0.0,24,5079.7607421875,0.0,24,5079.7275390625,0.0,24,5050.41259765625,0.0,24,5040.71044921875
1018,4203510,61.992,-132.375,7475.8,62.428999999999995,-131.077,ROSS RIVER,ROSS RIVER,CA,61.998000000000005,-132.381,7250.0,0.03,,0.0,24,7470.20166015625,1.0,24,7411.4853515625,0.0,24,7468.11328125,0.0,24,7467.35205078125
1019,4203520,63.342,-131.50799999999998,4780.6,63.448,-130.642,HESS RIVER,ABOVE EMERALD CREEK,CA,63.335,-131.502,4573.9,0.05,,0.0,24,4779.7158203125,0.0,24,4797.568359375,0.0,24,4780.138671875,0.0,24,4780.1494140625
1020,4203530,62.875,-135.50799999999998,11549.2,62.963,-132.501,MACMILLAN RIVER,NEAR THE MOUTH,CA,62.885,-135.519,11833.8,-0.02,,1.0,24,11254.3828125,0.0,24,11583.1171875,0.0,24,11564.029296875,0.0,24,11571.3427734375
1021,4203740,60.208,-134.74200000000002,1171.0,60.331,-135.144,WATSON RIVER,NEAR CARCROSS,CA,60.215,-134.735,1295.6,-0.1,,1.0,24,1145.841064453125,0.0,24,1176.801025390625,0.0,24,1176.7799072265625,0.0,24,1168.9027099609375
1022,4203760,61.492,-134.775,35513.4,60.335,-132.387,TESLIN RIVER,NEAR WHITEHORSE,CA,61.49,-134.781,36519.0,-0.03,,1.0,24,35516.73828125,0.0,24,35520.85546875,0.0,24,35519.23828125,0.0,24,35516.3359375
1023,4203770,60.492,-133.308,30108.0,60.23,-132.089,TESLIN RIVER,NEAR TESLIN,CA,60.481,-133.306,30300.0,-0.01,,0.0,24,30380.6484375,0.0,24,30150.080078125,0.0,24,30147.205078125,0.0,24,30114.18359375
1024,4203780,60.342,-132.542,7883.0,61.083999999999996,-132.632,NISUTLIN RIVER,ABOVE WOLF RIVER,CA,60.343,-132.545,8030.0,-0.02,,1.0,24,7532.13623046875,0.0,24,7935.279296875,0.0,24,7858.85595703125,0.0,24,7879.8740234375
1025,4203790,59.925,-131.775,3558.4,59.909,-131.207,SWIFT RIVER,NEAR SWIFT RIVER,CA,59.94,-131.77700000000002,3286.9,0.08,,0.0,24,3611.662353515625,0.0,24,3569.7275390625,0.0,24,3569.743896484375,0.0,24,3569.753173828125
1026,4203820,64.392,-140.608,16543.1,64.123,-142.247,FORTYMILE RIVER,NEAR THE MOUTH,CA,64.398,-140.61,16476.6,0.0,,0.0,24,16773.8828125,0.0,24,16543.673828125,0.0,24,16544.087890625,0.0,24,16544.099609375
1027,4203857,60.058,-133.858,1701.9,60.172,-133.72,LUBBOCK RIVER,NEAR ATLIN,CA,60.085,-133.86,1709.5,0.0,,0.0,24,1781.106201171875,0.0,24,1781.1973876953125,0.0,24,1706.091552734375,0.0,24,1703.978271484375
1028,4203900,61.442,-135.192,30442.1,60.199,-134.843,YUKON RIVER,ABOVE FRANK CREEK,CA,61.435,-135.19,31475.8,-0.03,,0.0,24,30653.240234375,0.0,24,30480.986328125,0.0,24,30456.927734375,0.0,24,30452.650390625
1029,4203910,60.875,-135.74200000000002,7217.8,60.445,-135.995,TAKHINI RIVER,NEAR WHITEHORSE,CA,60.86,-135.748,7247.4,0.0,,0.0,24,7225.7529296875,0.0,24,7222.83056640625,0.0,24,7223.775390625,0.0,24,7216.1142578125
1030,4203911,60.608000000000004,-136.125,4215.2,60.213,-136.033,TAKHINI RIVER,OUTLET OF KUSAWA LAKE,CA,60.615,-136.115,4593.5,-0.08,,0.0,24,4422.80712890625,0.0,24,4269.3291015625,0.0,24,4228.69677734375,0.0,24,4237.1552734375
1031,4204010,56.742,-131.675,9481.5,57.073,-130.52,ISKUT RIVER,BELOW JOHNSON RIVER,CA,56.74,-131.67700000000002,9477.4,0.0,,1.0,291,9138.576171875,0.0,291,9502.9853515625,0.0,291,9489.1640625,0.0,291,9484.1416015625
1032,4204050,57.475,-131.75799999999998,35768.3,57.873999999999995,-129.74,STIKINE RIVER,ABOVE BUTTERFLY CREEK,CA,57.481,-131.756,35714.4,0.0,,0.0,291,37504.8203125,0.0,291,35785.1796875,0.0,291,35848.8671875,0.0,291,35785.29296875
1033,4206295,55.325,-126.625,6307.9,54.761,-126.0,BABINE RIVER,BABINE,CA,55.323,-126.62700000000001,6301.1,0.0,,0.0,285,6305.73876953125,0.0,285,6302.74560546875,0.0,285,6301.60107421875,0.0,285,6302.34912109375
1034,4206920,55.725,-127.69200000000001,12258.0,56.477,-127.556,SKEENA RIVER,ABOVE BABINE RIVER,CA,55.718999999999994,-127.685,12562.3,-0.02,,1.0,285,12188.951171875,0.0,285,12248.818359375,0.0,285,12249.8994140625,0.0,285,12243.3701171875
1035,4206950,49.792,-123.19200000000001,2363.7,50.211000000000006,-123.53200000000001,SQUAMISH RIVER,NEAR BRACKENDALE,CA,49.794,-123.198,2362.6,0.0,,1.0,2647,2324.287353515625,1.0,2647,2347.958984375,0.0,2647,2369.77685546875,0.0,2647,2370.744384765625
1036,4207190,54.008,-122.625,32109.0,53.713,-121.17,FRASER RIVER,SHELLEY,CA,54.01,-122.619,32323.2,-0.01,,0.0,69,32104.109375,0.0,69,32157.84765625,0.0,69,32131.3828125,0.0,69,32105.314453125
1037,4207220,54.092,-122.675,4167.6,54.448,-123.369,SALMON RIVER (TRIB. FRASER),NEAR PRINCE GEORGE,CA,54.102,-122.677,4194.7,-0.01,,0.0,69,4181.85546875,1.0,69,3976.927734375,0.0,69,4183.748046875,0.0,69,4183.73681640625
1038,4207305,51.842,-122.65799999999999,19303.7,51.846000000000004,-123.795,CHILCOTIN RIVER,BELOW BIG CREEK,CA,51.848,-122.652,19331.4,0.0,,0.0,69,19674.779296875,0.0,69,19337.546875,0.0,69,19311.970703125,0.0,69,19312.369140625
1039,4207310,52.542,-122.458,114155.8,53.641000000000005,-123.321,FRASER RIVER,NEAR MARGUERITE,CA,52.535,-122.448,113759.1,0.0,,0.0,69,114181.8984375,0.0,69,114180.4921875,0.0,69,114115.9921875,0.0,69,114117.8984375
1040,4207320,52.842,-122.225,11581.8,52.632,-121.141,QUESNEL RIVER,NEAR QUESNEL,CA,52.843999999999994,-122.227,11653.5,-0.01,,0.0,69,11676.8125,0.0,69,11533.8212890625,0.0,69,11583.9677734375,0.0,69,11523.1708984375
1041,4207800,50.358000000000004,-121.39200000000001,55201.2,51.183,-120.03299999999999,THOMPSON RIVER (TRIB. FRASER),NEAR SPENCES BRIDGE,CA,50.356,-121.39399999999999,55003.2,0.0,,0.0,69,55591.90234375,0.0,69,55254.4140625,0.0,69,55216.7265625,0.0,69,55213.09765625
1042,4207810,50.342,-121.225,7117.2,50.157,-120.631,NICOLA RIVER,NEAR SPENCES BRIDGE,CA,50.335,-121.227,7124.4,0.0,,0.0,69,7173.2763671875,0.0,69,7182.5146484375,0.0,69,7103.62939453125,0.0,69,7099.63427734375
1043,4207830,51.042,-120.242,19627.5,51.935,-120.057,NORTH THOMPSON RIVER,MCLURE,CA,51.04,-120.24,19528.5,0.01,,0.0,69,19816.3125,0.0,69,19683.0,0.0,69,19613.525390625,0.0,69,19613.185546875
1044,4207900,49.375,-121.458,216626.9,52.55,-122.40299999999999,FRASER RIVER,HOPE,CA,49.381,-121.45200000000001,215706.6,0.0,,0.0,69,216596.34375,0.0,69,216611.03125,0.0,69,216607.75,0.0,69,216596.46875
